deepitem,qid,choice,answer,dectime,shrunkenbeta,shrunkendelta,numb,ipaddress,,,roughorder,nomath,byhand,head,calculator,spreadsheet,otherapp,Q81_1,Q81_2,Q81_3,Q81_4,Q81_5,Q81_6,Q81_7,Q81_8,Q90_2,Q90_3,Q90_4,Q90_5,Q90_6,Q90_7,Q90_8,Q90_1,Q126_1,Q126_2,satisfaction,confidence,effort,percentconf1,percentconf2,imp_namelook,imp_intro,imp_period,imp_stdint,imp_annual,Q113,Q115,Q117,Q98,Q100,Q102,Q104,Q106,Q108,Q110,Q112,Q114,Q116,Q118,Q120,Q154,Q129,Q131,Q135,Q137,Q139_3,Q141_1,Q145,Q147,Q149,Q151,unusual,unusualtext,Q179,Q177,Q169,Q173,LocationLatitude,LocationLongitude,starttime,endtime,beta,dailyrate,annualfactor,new_beta,r02,new_annualfactor
1,0,0,1,3.056,0.6703449,0.05,1801,172.90.144.178,172.90.144.178,"[{},{""id"":0,""beta"":0.8,""discountRate"":0.008,""choice"":0,""answer"":1,""responseTime"":3.056},{""id"":1,""beta"":0.6703449,""discountRate"":0.05,""choice"":0,""answer"":1,""responseTime"":1.98},{""id"":2,""beta"":0,""discountRate"":0.009391811,""choice"":1,""answer"":2,""responseTime"":3.574},{""id"":131074,""beta"":0.1488836,""discountRate"":0,""choice"":1,""answer"":2,""responseTime"":2.583},{""id"":196610,""beta"":0.19952630000000002,""discountRate"":0,""choice"":1,""answer"":2,""responseTime"":2.223},{""id"":229378,""beta"":0.2480317,""discountRate"":0.0003850234,""choice"":1,""answer"":2,""responseTime"":2.047},{""id"":245762,""beta"":0.32652169999999997,""discountRate"":0.003896742,""choice"":0,""answer"":1,""responseTime"":2.774},{""id"":245763,""beta"":0.3755963,""discountRate"":0.01058893,""choice"":1,""answer"":2,""responseTime"":1.839},{""id"":249859,""beta"":0.42950839999999996,""discountRate"":0.011755,""choice"":0,""answer"":1,""responseTime"":6.814},{""id"":249860,""beta"":0.4591232,""discountRate"":0.0165433,""choice"":1,""answer"":2,""responseTime"":1.753},{""id"":250884,""beta"":0.5157489,""discountRate"":0.01743028,""choice"":1,""answer"":2,""responseTime"":3.124},{""id"":251396,""beta"":0.5138699,""discountRate"":0.012960550000000001,""choice"":1,""answer"":2,""responseTime"":2.558},{""id"":251652,""beta"":0.5897325,""discountRate"":0.01404427}]",151,1,0,0,0,0,0,7,5,3,3,6,6,6,5,7,5,6,5,6,7,6,6,13,13,4,4,5,10,9,17,9,6,42,26,500,10,0.1,4,4,4,8,5,1,5,5,1,1,7,7,5,1,1,1,4,2,3,6,5,4,3,2,NA,2,2,2,100,34.153397,-117.3994,43600.38542,43600.391,0.921490636,0.011810565,0.117544635,0.782411268,0.005968194,0.188893344
1,0,1,2,9.143,1.058589,0,1813,162.251.232.108,162.251.232.108,"[{},{""id"":0,""beta"":0.8,""discountRate"":0.008,""choice"":1,""answer"":2,""responseTime"":9.143},{""id"":524288,""beta"":1.058589,""discountRate"":0,""choice"":0,""answer"":1,""responseTime"":7.179},{""id"":524289,""beta"":0.8798351,""discountRate"":0.002765065,""choice"":0,""answer"":1,""responseTime"":7.6},{""id"":524290,""beta"":0.6133917,""discountRate"":0,""choice"":0,""answer"":1,""responseTime"":7.351},{""id"":524291,""beta"":0.48805699999999996,""discountRate"":0.000002703294,""choice"":0,""answer"":1,""responseTime"":4.828},{""id"":524292,""beta"":0.4202028,""discountRate"":0,""choice"":0,""answer"":1,""responseTime"":8.718},{""id"":524293,""beta"":0.3555,""discountRate"":0,""choice"":0,""answer"":1,""responseTime"":4.046},{""id"":524294,""beta"":0.3186117,""discountRate"":0,""choice"":0,""answer"":1,""responseTime"":5.461},{""id"":524295,""beta"":0.2715991,""discountRate"":0,""choice"":0,""answer"":1,""responseTime"":5.128},{""id"":524296,""beta"":0.24269919999999998,""discountRate"":0,""choice"":0,""answer"":1,""responseTime"":3.895},{""id"":524297,""beta"":0.20556880000000002,""discountRate"":0,""choice"":0,""answer"":1,""responseTime"":5.91},{""id"":524298,""beta"":0.16403020000000001,""discountRate"":0,""choice"":0,""answer"":1,""responseTime"":2.935},{""id"":524299,""beta"":0.118513,""discountRate"":0}]",152,0,0,0,1,1,0,1,6,3,6,5,2,5,4,5,5,6,6,5,6,5,4,12,11,4,3,4,1,1,4,32,22,22,20,500,10,5,4,4,4,8,1,1,4,5,1,4,8,9,5,1,1,1,4,4,3,6,5,4,1,2,NA,2,2,2,4,36.121994,-115.086,43600.37774,43600.391,0.11003059,0.005272529,0.378693786,0.512174229,0.004328766,0.31857518
1,0,1,2,4.396,1.058589,0,1825,45.56.148.50,45.56.148.50,"[{},{""id"":0,""beta"":0.8,""discountRate"":0.008,""choice"":1,""answer"":2,""responseTime"":4.396},{""id"":524288,""beta"":1.058589,""discountRate"":0,""choice"":0,""answer"":1,""responseTime"":3.147},{""id"":524289,""beta"":0.8798351,""discountRate"":0.002765065,""choice"":1,""answer"":2,""responseTime"":5.119},{""id"":655361,""beta"":1.42172,""discountRate"":0.008094475,""choice"":1,""answer"":2,""responseTime"":8.273},{""id"":720897,""beta"":1.054489,""discountRate"":0.0028856420000000003,""choice"":0,""answer"":1,""responseTime"":3.786},{""id"":720898,""beta"":0.9542596000000001,""discountRate"":0.0027734829999999998,""choice"":1,""answer"":2,""responseTime"":3.859},{""id"":737282,""beta"":0.9499832,""discountRate"":0.002062593,""choice"":1,""answer"":2,""responseTime"":3.182},{""id"":745474,""beta"":0.9890051,""discountRate"":0.002527052,""choice"":0,""answer"":1,""responseTime"":3.048},{""id"":745475,""beta"":0.9934161,""discountRate"":0.003473677,""choice"":1,""answer"":2,""responseTime"":3.667},{""id"":747523,""beta"":1.02146,""discountRate"":0.0037045990000000003,""choice"":1,""answer"":2,""responseTime"":2.722},{""id"":748547,""beta"":1.04018,""discountRate"":0.0038568689999999997,""choice"":1,""answer"":2,""responseTime"":2.847},{""id"":749059,""beta"":1.054044,""discountRate"":0.003968287,""choice"":0,""answer"":1,""responseTime"":3.98},{""id"":749060,""beta"":1.056752,""discountRate"":0.004782003}]",153,1,0,0,0,0,0,7,7,5,5,7,6,6,1,6,1,7,2,6,5,3,5,14,11,6,5,4,6,8,0,20,30,40,10,500,10,10,4,4,4,8,1,1,4,1,1,1,7,7,5,1,1,1,5,8,3,5,3,4,3,2,NA,2,2,2,15000,40.787598,-74.059998,43600.38572,43600.391,0.987739623,0.004526095,0.208394233,0.940196403,0.004228447,0.223547778
1,0,1,2,8.079,1.058589,0,1837,108.30.21.41,108.30.21.41,"[{},{""id"":0,""beta"":0.8,""discountRate"":0.008,""choice"":1,""answer"":2,""responseTime"":8.079},{""id"":524288,""beta"":1.058589,""discountRate"":0,""choice"":0,""answer"":1,""responseTime"":3.813},{""id"":524289,""beta"":0.8798351,""discountRate"":0.002765065,""choice"":1,""answer"":2,""responseTime"":4.551},{""id"":655361,""beta"":1.42172,""discountRate"":0.008094475,""choice"":0,""answer"":1,""responseTime"":8.246},{""id"":655362,""beta"":1.963486,""discountRate"":0.01178107,""choice"":0,""answer"":1,""responseTime"":3.461},{""id"":655363,""beta"":0.9370147,""discountRate"":0.008365282,""choice"":1,""answer"":2,""responseTime"":3.688},{""id"":671747,""beta"":0.9358455,""discountRate"":0.00652696,""choice"":0,""answer"":1,""responseTime"":3.022},{""id"":671748,""beta"":0.8794175,""discountRate"":0.006219258,""choice"":1,""answer"":2,""responseTime"":2.87},{""id"":675844,""beta"":0.916449,""discountRate"":0.0066046939999999995,""choice"":1,""answer"":2,""responseTime"":3.309},{""id"":677892,""beta"":0.9099705,""discountRate"":0.004937588,""choice"":0,""answer"":1,""responseTime"":2.535},{""id"":677893,""beta"":0.8658772,""discountRate"":0.004444782,""choice"":0,""answer"":1,""responseTime"":2.403},{""id"":677894,""beta"":0.8367368,""discountRate"":0.0041008089999999995,""choice"":0,""answer"":1,""responseTime"":2.365},{""id"":677895,""beta"":0.8142869,""discountRate"":0.003826647}]",154,0,1,0,1,0,0,3,5,2,7,3,2,5,1,3,2,5,5,4,6,4,5,13,9,3,2,6,6,6,1,24,20,27,28,500,10,0.1,4,4,4,8,1,1,6,5,1,1,7,7,4,1,1,1,4,4,5,5,3,4,3,2,NA,1,2,2,5000,40.8703,-73.852501,43600.38606,43600.392,0.885141724,0.004871828,0.347830865,0.823467316,0.003439463,0.329475124
1,0,1,2,3.387,1.058589,0,1849,184.189.78.205,184.189.78.205,"[{},{""id"":0,""beta"":0.8,""discountRate"":0.008,""choice"":1,""answer"":2,""responseTime"":3.387},{""id"":524288,""beta"":1.058589,""discountRate"":0,""choice"":0,""answer"":1,""responseTime"":2.79},{""id"":524289,""beta"":0.8798351,""discountRate"":0.002765065,""choice"":1,""answer"":2,""responseTime"":2.149},{""id"":655361,""beta"":1.42172,""discountRate"":0.008094475,""choice"":1,""answer"":2,""responseTime"":1.87},{""id"":720897,""beta"":1.054489,""discountRate"":0.0028856420000000003,""choice"":0,""answer"":1,""responseTime"":8.603},{""id"":720898,""beta"":0.9542596000000001,""discountRate"":0.0027734829999999998,""choice"":1,""answer"":2,""responseTime"":2.243},{""id"":737282,""beta"":0.9499832,""discountRate"":0.002062593,""choice"":1,""answer"":2,""responseTime"":2.021},{""id"":745474,""beta"":0.9890051,""discountRate"":0.002527052,""choice"":1,""answer"":2,""responseTime"":5.444},{""id"":749570,""beta"":0.9755389,""discountRate"":0.0012875640000000002,""choice"":0,""answer"":1,""responseTime"":2.893},{""id"":749571,""beta"":0.9822664,""discountRate"":0.001837015,""choice"":1,""answer"":2,""responseTime"":1.887},{""id"":750595,""beta"":1.008024,""discountRate"":0.002114382,""choice"":0,""answer"":1,""responseTime"":2.615},{""id"":750596,""beta"":1.011687,""discountRate"":0.002422285,""choice"":1,""answer"":2,""responseTime"":3.44},{""id"":750852,""beta"":1.027059,""discountRate"":0.002599575}]",155,1,0,0,0,0,0,4,5,1,6,4,1,5,3,5,3,6,2,4,5,4,1,13,13,4,2,3,7,8,0,20,20,45,15,500,10,0.1,4,4,4,8,1,1,5,4,1,1,7,7,5,1,2,1,4,4,5,5,3,4,3,2,NA,2,2,2,500,30.097504,-92.009598,43600.3881,43600.392,0.986642495,0.001607757,0.588212625,0.983784547,0.001662506,0.570077609
1,0,1,2,8.471,1.058589,0,1861,173.56.30.84,173.56.30.84,"[{},{""id"":0,""beta"":0.8,""discountRate"":0.008,""choice"":1,""answer"":2,""responseTime"":8.471},{""id"":524288,""beta"":1.058589,""discountRate"":0,""choice"":0,""answer"":1,""responseTime"":3.267},{""id"":524289,""beta"":0.8798351,""discountRate"":0.002765065,""choice"":1,""answer"":2,""responseTime"":5.454},{""id"":655361,""beta"":1.42172,""discountRate"":0.008094475,""choice"":0,""answer"":1,""responseTime"":3.504},{""id"":655362,""beta"":1.963486,""discountRate"":0.01178107,""choice"":0,""answer"":1,""responseTime"":5.715},{""id"":655363,""beta"":0.9370147,""discountRate"":0.008365282,""choice"":1,""answer"":2,""responseTime"":3.236},{""id"":671747,""beta"":0.9358455,""discountRate"":0.00652696,""choice"":0,""answer"":1,""responseTime"":4.04},{""id"":671748,""beta"":0.8794175,""discountRate"":0.006219258,""choice"":0,""answer"":1,""responseTime"":3.665},{""id"":671749,""beta"":0.8344463000000001,""discountRate"":0.00574573,""choice"":0,""answer"":1,""responseTime"":2.941},{""id"":671750,""beta"":0.8026381,""discountRate"":0.005407001,""choice"":1,""answer"":2,""responseTime"":4.049},{""id"":672774,""beta"":0.8013323,""discountRate"":0.0048700869999999995,""choice"":1,""answer"":2,""responseTime"":3.34},{""id"":673286,""beta"":0.7965583,""discountRate"":0.00339902,""choice"":0,""answer"":1,""responseTime"":3.518},{""id"":673287,""beta"":0.7744197,""discountRate"":0.003107583}]",156,0,0,1,0,0,0,7,1,2,1,6,1,1,1,5,2,7,1,6,6,2,7,14,8,5,4,6,8,9,1,4,7,23,65,500,10,1,4,4,4,8,1,1,4,6,1,4,10,7,7,1,1,1,5,8,3,6,3,1,1,2,NA,2,2,2,100,40.583206,-73.659401,43600.38793,43600.393,0.832498648,0.004147145,0.414311417,0.826179238,0.004558365,0.205148987
1,0,0,1,6.056,0.6703449,0.05,1873,73.186.19.26,73.186.19.26,"[{},{""id"":0,""beta"":0.8,""discountRate"":0.008,""choice"":0,""answer"":1,""responseTime"":6.056},{""id"":1,""beta"":0.6703449,""discountRate"":0.05,""choice"":1,""answer"":2,""responseTime"":4.347},{""id"":262145,""beta"":1.5467129999999998,""discountRate"":0.04999005,""choice"":1,""answer"":2,""responseTime"":12.164},{""id"":393217,""beta"":2,""discountRate"":0.03338353,""choice"":1,""answer"":2,""responseTime"":2.042},{""id"":458753,""beta"":2,""discountRate"":0.03338227,""choice"":1,""answer"":2,""responseTime"":5.785},{""id"":491521,""beta"":2,""discountRate"":0.022365799999999998,""choice"":0,""answer"":1,""responseTime"":2.323},{""id"":491522,""beta"":0.9842949000000001,""discountRate"":0.01369354,""choice"":1,""answer"":2,""responseTime"":3.406},{""id"":499714,""beta"":0.9395091999999999,""discountRate"":0.010987349999999998,""choice"":1,""answer"":2,""responseTime"":3.596},{""id"":503810,""beta"":0.9849666,""discountRate"":0.011572460000000001,""choice"":1,""answer"":2,""responseTime"":2.515},{""id"":505858,""beta"":0.9737413,""discountRate"":0.01017825,""choice"":0,""answer"":1,""responseTime"":2.685},{""id"":505859,""beta"":0.9972551,""discountRate"":0.011318219999999999,""choice"":0,""answer"":1,""responseTime"":2.946},{""id"":505860,""beta"":0.9513908,""discountRate"":0.011123409999999999,""choice"":1,""answer"":2,""responseTime"":1.846},{""id"":506116,""beta"":0.9752197,""discountRate"":0.01140912}]",157,0,0,1,0,0,0,6,5,3,4,3,3,6,6,6,3,6,4,5,6,3,3,13,12,4,3,6,7,9,5,20,25,40,10,500,100,0.001,4,4,4,8,1,1,5,1,1,1,7,9,5,1,1,1,5,8,3,5,3,4,2,2,NA,1,2,2,1000,41.555695,-72.6632,43600.38691,43600.393,0.970291549,0.011442581,0.020727349,0.887274105,0.007879168,0.096230694
1,0,1,2,7.255,1.058589,0,1885,172.100.12.126,172.100.12.126,"[{},{""id"":0,""beta"":0.8,""discountRate"":0.008,""choice"":1,""answer"":2,""responseTime"":7.255},{""id"":524288,""beta"":1.058589,""discountRate"":0,""choice"":0,""answer"":1,""responseTime"":2.817},{""id"":524289,""beta"":0.8798351,""discountRate"":0.002765065,""choice"":0,""answer"":1,""responseTime"":4.081},{""id"":524290,""beta"":0.6133917,""discountRate"":0,""choice"":0,""answer"":1,""responseTime"":5.804},{""id"":524291,""beta"":0.48805699999999996,""discountRate"":0.000002703294,""choice"":0,""answer"":1,""responseTime"":3.932},{""id"":524292,""beta"":0.4202028,""discountRate"":0,""choice"":1,""answer"":2,""responseTime"":3.174},{""id"":540676,""beta"":0.4631097,""discountRate"":0,""choice"":0,""answer"":1,""responseTime"":5.466},{""id"":540677,""beta"":0.4526804,""discountRate"":0.0009892655,""choice"":1,""answer"":2,""responseTime"":5.786},{""id"":544773,""beta"":0.45549690000000004,""discountRate"":0,""choice"":1,""answer"":2,""responseTime"":4.243},{""id"":546821,""beta"":0.5200159,""discountRate"":0.0012318259999999999,""choice"":0,""answer"":1,""responseTime"":25.251},{""id"":546822,""beta"":0.5272148,""discountRate"":0.0027694760000000003,""choice"":0,""answer"":1,""responseTime"":4.328},{""id"":546823,""beta"":0.5767447,""discountRate"":0.005164097,""choice"":0,""answer"":1,""responseTime"":32.167},{""id"":546824,""beta"":0.575607,""discountRate"":0.005941567}]",158,0,0,1,0,0,0,5,3,2,5,2,6,5,2,7,5,6,3,3,5,3,5,10,12,2,2,5,5,8,7,26,27,26,14,500,100,10,1,5,6,9,5,5,6,6,5,4,9,9,7,1,1,1,4,1,4,6,5,2,3,2,NA,2,2,2,1500,42.916702,-78.889503,43600.3853,43600.393,0.76853709,0.009862208,0.143224894,0.613663613,0.005149989,0.169483161
1,0,1,2,7.006,1.058589,0,1897,174.97.198.32,174.97.198.32,"[{},{""id"":0,""beta"":0.8,""discountRate"":0.008,""choice"":1,""answer"":2,""responseTime"":7.006},{""id"":524288,""beta"":1.058589,""discountRate"":0,""choice"":0,""answer"":1,""responseTime"":2.853},{""id"":524289,""beta"":0.8798351,""discountRate"":0.002765065,""choice"":1,""answer"":2,""responseTime"":2.419},{""id"":655361,""beta"":1.42172,""discountRate"":0.008094475,""choice"":1,""answer"":2,""responseTime"":5.207},{""id"":720897,""beta"":1.054489,""discountRate"":0.0028856420000000003,""choice"":0,""answer"":1,""responseTime"":3.006},{""id"":720898,""beta"":0.9542596000000001,""discountRate"":0.0027734829999999998,""choice"":1,""answer"":2,""responseTime"":2.65},{""id"":737282,""beta"":0.9499832,""discountRate"":0.002062593,""choice"":1,""answer"":2,""responseTime"":3.258},{""id"":745474,""beta"":0.9890051,""discountRate"":0.002527052,""choice"":0,""answer"":1,""responseTime"":2.802},{""id"":745475,""beta"":0.9934161,""discountRate"":0.003473677,""choice"":1,""answer"":2,""responseTime"":2.769},{""id"":747523,""beta"":1.02146,""discountRate"":0.0037045990000000003,""choice"":1,""answer"":2,""responseTime"":3.667},{""id"":748547,""beta"":1.04018,""discountRate"":0.0038568689999999997,""choice"":1,""answer"":2,""responseTime"":2.462},{""id"":749059,""beta"":1.054044,""discountRate"":0.003968287,""choice"":0,""answer"":1,""responseTime"":3.425},{""id"":749060,""beta"":1.056752,""discountRate"":0.004782003}]",159,1,0,0,0,0,0,6,6,3,6,3,5,3,6,7,5,7,3,5,6,6,6,13,14,5,4,6,8,6,0,30,20,20,30,350,10,1,4,4,4,4,4,1,5,5,1,1,4,4,4,1,2,1,4,1,4,5,5,4,3,2,NA,2,2,2,5000,38.2117,-84.556198,43600.38972,43600.393,0.987319353,0.004489042,0.210419529,0.977816573,0.003995345,0.246138949
1,0,1,2,4.295,1.058589,0,1909,73.39.3.229,73.39.3.229,"[{},{""id"":0,""beta"":0.8,""discountRate"":0.008,""choice"":1,""answer"":2,""responseTime"":4.295},{""id"":524288,""beta"":1.058589,""discountRate"":0,""choice"":0,""answer"":1,""responseTime"":4.494},{""id"":524289,""beta"":0.8798351,""discountRate"":0.002765065,""choice"":1,""answer"":2,""responseTime"":3.103},{""id"":655361,""beta"":1.42172,""discountRate"":0.008094475,""choice"":1,""answer"":2,""responseTime"":2.359},{""id"":720897,""beta"":1.054489,""discountRate"":0.0028856420000000003,""choice"":0,""answer"":1,""responseTime"":4.879},{""id"":720898,""beta"":0.9542596000000001,""discountRate"":0.0027734829999999998,""choice"":1,""answer"":2,""responseTime"":2.199},{""id"":737282,""beta"":0.9499832,""discountRate"":0.002062593,""choice"":1,""answer"":2,""responseTime"":3.439},{""id"":745474,""beta"":0.9890051,""discountRate"":0.002527052,""choice"":1,""answer"":2,""responseTime"":6.215},{""id"":749570,""beta"":0.9755389,""discountRate"":0.0012875640000000002,""choice"":0,""answer"":1,""responseTime"":2.487},{""id"":749571,""beta"":0.9822664,""discountRate"":0.001837015,""choice"":1,""answer"":2,""responseTime"":4.887},{""id"":750595,""beta"":1.008024,""discountRate"":0.002114382,""choice"":0,""answer"":1,""responseTime"":4.215},{""id"":750596,""beta"":1.011687,""discountRate"":0.002422285,""choice"":1,""answer"":2,""responseTime"":4.047},{""id"":750852,""beta"":1.027059,""discountRate"":0.002599575}]",160,0,0,0,0,1,0,5,6,3,6,5,6,7,5,6,5,5,2,2,3,5,2,13,10,3,2,5,2,10,1,4,11,44,40,500,10,0.1,4,4,4,8,1,1,4,1,1,1,7,7,5,1,1,1,5,8,5,5,3,4,1,2,NA,2,2,2,25,38.906403,-77.1278,43600.38852,43600.393,0.984822447,0.001579155,0.597227249,0.978970136,0.001777407,0.553397533
1,0,0,1,4.998,0.6703449,0.05,1921,96.248.18.207,96.248.18.207,"[{},{""id"":0,""beta"":0.8,""discountRate"":0.008,""choice"":0,""answer"":1,""responseTime"":4.998},{""id"":1,""beta"":0.6703449,""discountRate"":0.05,""choice"":0,""answer"":1,""responseTime"":3.071},{""id"":2,""beta"":0,""discountRate"":0.009391811,""choice"":1,""answer"":2,""responseTime"":1.3},{""id"":131074,""beta"":0.1488836,""discountRate"":0,""choice"":0,""answer"":1,""responseTime"":1.157},{""id"":131075,""beta"":0.03310832,""discountRate"":0,""choice"":1,""answer"":2,""responseTime"":1.078},{""id"":163843,""beta"":0.08982643,""discountRate"":0,""choice"":1,""answer"":2,""responseTime"":1.056},{""id"":180227,""beta"":0.12518780000000002,""discountRate"":0,""choice"":1,""answer"":2,""responseTime"":1.006},{""id"":188419,""beta"":0.16117309999999999,""discountRate"":0,""choice"":1,""answer"":2,""responseTime"":1.039},{""id"":192515,""beta"":0.2608645,""discountRate"":0.004894862,""choice"":1,""answer"":2,""responseTime"":1.128},{""id"":194563,""beta"":0.3418961,""discountRate"":0.008160829,""choice"":0,""answer"":1,""responseTime"":1.065},{""id"":194564,""beta"":0.2907111,""discountRate"":0.006176917,""choice"":0,""answer"":1,""responseTime"":2.121},{""id"":194565,""beta"":0.3170758,""discountRate"":0.009527409,""choice"":0,""answer"":1,""responseTime"":1.06},{""id"":194566,""beta"":0.28619459999999997,""discountRate"":0.008568075}]",161,0,0,1,0,0,0,7,6,7,1,5,2,6,3,3,3,4,3,2,5,6,1,12,11,5,4,4,4,8,3,16,9,50,22,500,10,0.1,4,4,4,8,4,1,5,1,1,1,7,7,5,1,1,1,4,3,4,6,3,4,3,2,NA,2,2,2,1000,37.431,-77.655403,43600.38966,43600.393,0.422186254,0.007198153,0.242313268,0.634626857,0.005569703,0.197632478
1,0,1,2,5.463,1.058589,0,1933,71.120.149.95,71.120.149.95,"[{},{""id"":0,""beta"":0.8,""discountRate"":0.008,""choice"":1,""answer"":2,""responseTime"":5.463},{""id"":524288,""beta"":1.058589,""discountRate"":0,""choice"":0,""answer"":1,""responseTime"":12.709},{""id"":524289,""beta"":0.8798351,""discountRate"":0.002765065,""choice"":1,""answer"":2,""responseTime"":2.604},{""id"":655361,""beta"":1.42172,""discountRate"":0.008094475,""choice"":1,""answer"":2,""responseTime"":2.707},{""id"":720897,""beta"":1.054489,""discountRate"":0.0028856420000000003,""choice"":1,""answer"":2,""responseTime"":4.321},{""id"":753665,""beta"":1.263781,""discountRate"":0.0039397899999999994,""choice"":1,""answer"":2,""responseTime"":3.757},{""id"":770049,""beta"":1.3271870000000001,""discountRate"":0.004239921,""choice"":0,""answer"":1,""responseTime"":4.605},{""id"":770050,""beta"":1.311579,""discountRate"":0.0045933929999999994,""choice"":0,""answer"":1,""responseTime"":4.969},{""id"":770051,""beta"":1.1506189999999998,""discountRate"":0.0037606009999999997,""choice"":1,""answer"":2,""responseTime"":4.705},{""id"":772099,""beta"":1.0998569999999999,""discountRate"":0.001748853,""choice"":1,""answer"":2,""responseTime"":3.187},{""id"":773123,""beta"":1.075947,""discountRate"":0.0009220312,""choice"":0,""answer"":1,""responseTime"":4.749},{""id"":773124,""beta"":1.002139,""discountRate"":0.0001572262,""choice"":1,""answer"":2,""responseTime"":2.887},{""id"":773380,""beta"":1.008875,""discountRate"":0}]",162,0,1,0,1,0,0,5,6,4,4,6,4,2,5,6,1,6,2,5,2,2,4,14,14,6,5,5,9,9,0,26,39,22,13,500,10,0.1,4,4,4,8,1,1,4,1,1,1,7,7,4,1,1,1,4,3,5,5,3,4,3,2,NA,2,2,2,150,36.837494,-76.097603,43600.38709,43600.394,0.994998749,0.000441133,0.880231742,1.108305228,0.002420207,0.456609148
1,0,1,2,9.321,1.058589,0,1945,172.78.15.39,172.78.15.39,"[{},{""id"":0,""beta"":0.8,""discountRate"":0.008,""choice"":1,""answer"":2,""responseTime"":9.321},{""id"":524288,""beta"":1.058589,""discountRate"":0,""choice"":0,""answer"":1,""responseTime"":5.046},{""id"":524289,""beta"":0.8798351,""discountRate"":0.002765065,""choice"":1,""answer"":2,""responseTime"":5.026},{""id"":655361,""beta"":1.42172,""discountRate"":0.008094475,""choice"":0,""answer"":1,""responseTime"":5.734},{""id"":655362,""beta"":1.963486,""discountRate"":0.01178107,""choice"":0,""answer"":1,""responseTime"":4.569},{""id"":655363,""beta"":0.9370147,""discountRate"":0.008365282,""choice"":1,""answer"":2,""responseTime"":6.273},{""id"":671747,""beta"":0.9358455,""discountRate"":0.00652696,""choice"":1,""answer"":2,""responseTime"":6.201},{""id"":679939,""beta"":0.9814872,""discountRate"":0.006759908,""choice"":1,""answer"":2,""responseTime"":5.31},{""id"":684035,""beta"":0.9815459,""discountRate"":0.0053348119999999995,""choice"":1,""answer"":2,""responseTime"":3.861},{""id"":686083,""beta"":1.007468,""discountRate"":0.005507735,""choice"":1,""answer"":2,""responseTime"":4.296},{""id"":687107,""beta"":1.026151,""discountRate"":0.0056287260000000006,""choice"":1,""answer"":2,""responseTime"":4.083},{""id"":687619,""beta"":1.04054,""discountRate"":0.0057199009999999995,""choice"":1,""answer"":2,""responseTime"":3.241},{""id"":687875,""beta"":1.052118,""discountRate"":0.005791927}]",163,0,1,0,1,0,0,7,7,7,4,7,3,4,7,4,5,6,2,3,7,4,7,14,14,4,5,6,1,1,0,19,20,33,28,500,10,0.001,1,4,4,8,1,1,1,1,1,4,10,7,5,1,2,1,4,3,5,6,5,4,3,2,NA,2,2,2,15000,41.526306,-87.252502,43600.38972,43600.395,0.988447487,0.004116035,0.305319045,1.026576591,0.004886108,0.202156303
